step,solver,pc,trial,runtime_ms
11,gmres,jacobi,1,695.252
11,gmres,jacobi,2,684.948
11,gmres,jacobi,3,696.271
11,gmres,jacobi,4,687.008
11,gmres,jacobi,5,691.792
11,gmres,sor,1,347.343
11,gmres,sor,2,344.893
11,gmres,sor,3,339.862
11,gmres,sor,4,354.05
11,gmres,sor,5,344.445
11,gmres,ilu,1,389.535
11,gmres,ilu,2,397.299
11,gmres,ilu,3,390.136
11,gmres,ilu,4,392.49
11,gmres,ilu,5,398.021
11,gmres,icc,1,307.189
11,gmres,icc,2,305.703
11,gmres,icc,3,310.209
11,gmres,icc,4,305.131
11,gmres,icc,5,300.479
11,gmres,gamg,1,825.013
11,gmres,gamg,2,809.02
11,gmres,gamg,3,820.973
11,gmres,gamg,4,799.108
11,gmres,gamg,5,805.869
12,cg,jacobi,1,348.073
12,cg,jacobi,2,350.773
12,cg,jacobi,3,365.426
12,cg,jacobi,4,360.764
12,cg,jacobi,5,358.23
12,cg,sor,1,179.142
12,cg,sor,2,179.985
12,cg,sor,3,181.734
12,cg,sor,4,176.938
12,cg,sor,5,175.333
12,cg,ilu,1,230.917
12,cg,ilu,2,232.868
12,cg,ilu,3,226.659
12,cg,ilu,4,236.459
12,cg,ilu,5,222.233
12,cg,icc,1,165.215
12,cg,icc,2,164.472
12,cg,icc,3,163.945
12,cg,icc,4,166.106
12,cg,icc,5,169.124
12,cg,gamg,1,686.279
12,cg,gamg,2,692.713
12,cg,gamg,3,688.162
12,cg,gamg,4,691.985
12,cg,gamg,5,691.037
12,bcgs,jacobi,1,305.194
12,bcgs,jacobi,2,306.27
12,bcgs,jacobi,3,309.338
12,bcgs,jacobi,4,303.162
12,bcgs,jacobi,5,302.589
12,bcgs,sor,1,233.701
12,bcgs,sor,2,233.512
12,bcgs,sor,3,230.149
12,bcgs,sor,4,234.229
12,bcgs,sor,5,233.192
12,bcgs,ilu,1,262.885
12,bcgs,ilu,2,241.628
12,bcgs,ilu,3,255.593
12,bcgs,ilu,4,263.26
12,bcgs,ilu,5,263.913
12,bcgs,icc,1,194.068
12,bcgs,icc,2,194.081
12,bcgs,icc,3,199.022
12,bcgs,icc,4,196.144
12,bcgs,icc,5,196.811
12,bcgs,gamg,1,787.904
12,bcgs,gamg,2,796.505
12,bcgs,gamg,3,792.212
12,bcgs,gamg,4,797.716
12,bcgs,gamg,5,793.478
12,gmres,jacobi,1,698.104
12,gmres,jacobi,2,692.118
12,gmres,jacobi,3,696.855
12,gmres,jacobi,4,695.289
12,gmres,jacobi,5,694.063
12,gmres,sor,1,349.137
12,gmres,sor,2,344.55
12,gmres,sor,3,350.874
12,gmres,sor,4,344.926
12,gmres,sor,5,343.81
12,gmres,ilu,1,406.892
12,gmres,ilu,2,400.817
12,gmres,ilu,3,396.433
12,gmres,ilu,4,403.941
12,gmres,ilu,5,399.28
12,gmres,icc,1,311.265
12,gmres,icc,2,308.756
12,gmres,icc,3,302.914
12,gmres,icc,4,309.679
12,gmres,icc,5,311.735
12,gmres,gamg,1,819.355
12,gmres,gamg,2,821.761
12,gmres,gamg,3,828.587
12,gmres,gamg,4,810.194
12,gmres,gamg,5,820.591
13,cg,jacobi,1,338.236
13,cg,jacobi,2,343.667
13,cg,jacobi,3,352.461
13,cg,jacobi,4,357.295
13,cg,jacobi,5,341.234
13,cg,sor,1,165.796
13,cg,sor,2,165.197
13,cg,sor,3,174.263
13,cg,sor,4,176.916
13,cg,sor,5,182.094
13,cg,ilu,1,231.198
13,cg,ilu,2,230.003
13,cg,ilu,3,229.664
13,cg,ilu,4,222.849
13,cg,ilu,5,190.748
13,cg,icc,1,156.936
13,cg,icc,2,157.108
13,cg,icc,3,157.53
13,cg,icc,4,158.917
13,cg,icc,5,159.912
13,cg,gamg,1,633.918
13,cg,gamg,2,641.645
13,cg,gamg,3,638.436
13,cg,gamg,4,638.469
13,cg,gamg,5,657.772
13,bcgs,jacobi,1,304.899
13,bcgs,jacobi,2,307.634
13,bcgs,jacobi,3,304.503
13,bcgs,jacobi,4,307.145
13,bcgs,jacobi,5,308.939
13,bcgs,sor,1,183.967
13,bcgs,sor,2,182.255
13,bcgs,sor,3,182.045
13,bcgs,sor,4,182.263
13,bcgs,sor,5,185.825
13,bcgs,ilu,1,206.344
13,bcgs,ilu,2,198.319
13,bcgs,ilu,3,208.532
13,bcgs,ilu,4,211.961
13,bcgs,ilu,5,211.325
13,bcgs,icc,1,169.661
13,bcgs,icc,2,170.159
13,bcgs,icc,3,169.802
13,bcgs,icc,4,171.354
13,bcgs,icc,5,170.412
13,bcgs,gamg,1,633.114
13,bcgs,gamg,2,630.172
13,bcgs,gamg,3,640.115
13,bcgs,gamg,4,630.142
13,bcgs,gamg,5,622.189
13,gmres,jacobi,1,654.184
13,gmres,jacobi,2,650.581
13,gmres,jacobi,3,663.634
13,gmres,jacobi,4,670.815
13,gmres,jacobi,5,663.12
13,gmres,sor,1,322.584
13,gmres,sor,2,320.719
13,gmres,sor,3,319.722
13,gmres,sor,4,320.408
13,gmres,sor,5,327.67
13,gmres,ilu,1,401.129
13,gmres,ilu,2,384.831
13,gmres,ilu,3,377.767
13,gmres,ilu,4,382.863
13,gmres,ilu,5,379.411
13,gmres,icc,1,299.097
13,gmres,icc,2,296.287
13,gmres,icc,3,293.773
13,gmres,icc,4,294.769
13,gmres,icc,5,286.287
13,gmres,gamg,1,786.649
13,gmres,gamg,2,786.225
13,gmres,gamg,3,781.273
13,gmres,gamg,4,777.221
13,gmres,gamg,5,796.105
14,cg,jacobi,1,318.801
14,cg,jacobi,2,331.607
14,cg,jacobi,3,334.044
14,cg,jacobi,4,340.717
14,cg,jacobi,5,339.124
14,cg,sor,1,166.896
14,cg,sor,2,163.344
14,cg,sor,3,166.356
14,cg,sor,4,167.787
14,cg,sor,5,168.841
14,cg,ilu,1,214.624
14,cg,ilu,2,199.748
14,cg,ilu,3,226.538
14,cg,ilu,4,207.247
14,cg,ilu,5,224.34
14,cg,icc,1,163.386
14,cg,icc,2,163.331
14,cg,icc,3,163.348
14,cg,icc,4,161.685
14,cg,icc,5,162.065
14,cg,gamg,1,661.685
14,cg,gamg,2,658.588
14,cg,gamg,3,676.001
14,cg,gamg,4,640.25
14,cg,gamg,5,659.194
14,bcgs,jacobi,1,275.764
14,bcgs,jacobi,2,273.359
14,bcgs,jacobi,3,275.638
14,bcgs,jacobi,4,274.209
14,bcgs,jacobi,5,275.606
14,bcgs,sor,1,202.264
14,bcgs,sor,2,205.33
14,bcgs,sor,3,202.106
14,bcgs,sor,4,200.132
14,bcgs,sor,5,203.984
14,bcgs,ilu,1,251.951
14,bcgs,ilu,2,232.988
14,bcgs,ilu,3,234.122
14,bcgs,ilu,4,239.971
14,bcgs,ilu,5,239.335
14,bcgs,icc,1,177.885
14,bcgs,icc,2,176.672
14,bcgs,icc,3,177.821
14,bcgs,icc,4,178.412
14,bcgs,icc,5,174.95
14,bcgs,gamg,1,811.163
14,bcgs,gamg,2,791.717
14,bcgs,gamg,3,790.872
14,bcgs,gamg,4,785.785
14,bcgs,gamg,5,795.433
14,gmres,jacobi,1,674.843
14,gmres,jacobi,2,664.182
14,gmres,jacobi,3,671.511
14,gmres,jacobi,4,673.308
14,gmres,jacobi,5,678.834
14,gmres,sor,1,333.77
14,gmres,sor,2,334.434
14,gmres,sor,3,335.372
14,gmres,sor,4,331.495
14,gmres,sor,5,333.363
14,gmres,ilu,1,373.563
14,gmres,ilu,2,375.525
14,gmres,ilu,3,367.398
14,gmres,ilu,4,384.634
14,gmres,ilu,5,380.143
14,gmres,icc,1,300.021
14,gmres,icc,2,296.898
14,gmres,icc,3,299.077
14,gmres,icc,4,299.494
14,gmres,icc,5,298.671
14,gmres,gamg,1,780.435
14,gmres,gamg,2,794.091
14,gmres,gamg,3,777.23
14,gmres,gamg,4,774.565
14,gmres,gamg,5,779.18
15,cg,jacobi,1,316.234
15,cg,jacobi,2,338.278
15,cg,jacobi,3,340.841
15,cg,jacobi,4,337.2
15,cg,jacobi,5,348.199
15,cg,sor,1,173.586
15,cg,sor,2,172.459
15,cg,sor,3,169.414
15,cg,sor,4,172.99
15,cg,sor,5,170.761
15,cg,ilu,1,178.819
15,cg,ilu,2,178.349
15,cg,ilu,3,201.806
15,cg,ilu,4,201.652
15,cg,ilu,5,205.294
15,cg,icc,1,163.5
15,cg,icc,2,161.712
15,cg,icc,3,159.447
15,cg,icc,4,162.64
15,cg,icc,5,158.209
15,cg,gamg,1,655.228
15,cg,gamg,2,657.394
15,cg,gamg,3,655.14
15,cg,gamg,4,652.228
15,cg,gamg,5,665.734
15,bcgs,jacobi,1,312.997
15,bcgs,jacobi,2,311.672
15,bcgs,jacobi,3,314.116
15,bcgs,jacobi,4,314.842
15,bcgs,jacobi,5,314.094
15,bcgs,sor,1,196.104
15,bcgs,sor,2,196.511
15,bcgs,sor,3,193.303
15,bcgs,sor,4,196.839
15,bcgs,sor,5,202.806
15,bcgs,ilu,1,261.393
15,bcgs,ilu,2,227.728
15,bcgs,ilu,3,239.537
15,bcgs,ilu,4,237.569
15,bcgs,ilu,5,250.844
15,bcgs,icc,1,178.136
15,bcgs,icc,2,177.94
15,bcgs,icc,3,176.599
15,bcgs,icc,4,176.033
15,bcgs,icc,5,177.906
15,bcgs,gamg,1,662.839
15,bcgs,gamg,2,662.785
15,bcgs,gamg,3,668.167
15,bcgs,gamg,4,670.181
15,bcgs,gamg,5,662.386
15,gmres,jacobi,1,676.349
15,gmres,jacobi,2,687.677
15,gmres,jacobi,3,673.372
15,gmres,jacobi,4,666.629
15,gmres,jacobi,5,671.457
15,gmres,sor,1,331.232
15,gmres,sor,2,333.762
15,gmres,sor,3,333.524
15,gmres,sor,4,334.208
15,gmres,sor,5,332.015
15,gmres,ilu,1,389.786
15,gmres,ilu,2,379.037
15,gmres,ilu,3,382.901
15,gmres,ilu,4,378.892
15,gmres,ilu,5,372.686
15,gmres,icc,1,301.777
15,gmres,icc,2,303.737
15,gmres,icc,3,303.324
15,gmres,icc,4,298.486
15,gmres,icc,5,300.527
15,gmres,gamg,1,778.959
15,gmres,gamg,2,770.555
15,gmres,gamg,3,778.849
15,gmres,gamg,4,788.446
15,gmres,gamg,5,766.624
16,cg,jacobi,1,327.135
16,cg,jacobi,2,329.668
16,cg,jacobi,3,335.083
16,cg,jacobi,4,341.943
16,cg,jacobi,5,346.563
16,cg,sor,1,173.574
16,cg,sor,2,174.761
16,cg,sor,3,171.658
16,cg,sor,4,174.944
16,cg,sor,5,171.974
16,cg,ilu,1,212.253
16,cg,ilu,2,212.998
16,cg,ilu,3,231.895
16,cg,ilu,4,212.46
16,cg,ilu,5,205.648
16,cg,icc,1,159.815
16,cg,icc,2,160.224
16,cg,icc,3,160.471
16,cg,icc,4,161.494
16,cg,icc,5,163.987
16,cg,gamg,1,651.19
16,cg,gamg,2,651.095
16,cg,gamg,3,656.077
16,cg,gamg,4,664.497
16,cg,gamg,5,656.813
16,bcgs,jacobi,1,324.844
16,bcgs,jacobi,2,332.991
16,bcgs,jacobi,3,318.326
16,bcgs,jacobi,4,323.242
16,bcgs,jacobi,5,314.77
16,bcgs,sor,1,219.843
16,bcgs,sor,2,218.812
16,bcgs,sor,3,216.802
16,bcgs,sor,4,209.032
16,bcgs,sor,5,207.695
16,bcgs,ilu,1,203.06
16,bcgs,ilu,2,188.398
16,bcgs,ilu,3,219.253
16,bcgs,ilu,4,202.071
16,bcgs,ilu,5,197.833
16,bcgs,icc,1,165.423
16,bcgs,icc,2,168.09
16,bcgs,icc,3,168.51
16,bcgs,icc,4,168.289
16,bcgs,icc,5,167.844
16,bcgs,gamg,1,790.674
16,bcgs,gamg,2,784.244
16,bcgs,gamg,3,789.549
16,bcgs,gamg,4,804.399
16,bcgs,gamg,5,782.555
16,gmres,jacobi,1,673.38
16,gmres,jacobi,2,670.087
16,gmres,jacobi,3,668.664
16,gmres,jacobi,4,676.762
16,gmres,jacobi,5,678.571
16,gmres,sor,1,326.925
16,gmres,sor,2,330.459
16,gmres,sor,3,334.264
16,gmres,sor,4,324.011
16,gmres,sor,5,328.076
16,gmres,ilu,1,398.393
16,gmres,ilu,2,378.558
16,gmres,ilu,3,377.677
16,gmres,ilu,4,371.106
16,gmres,ilu,5,383.344
16,gmres,icc,1,292.65
16,gmres,icc,2,295.874
16,gmres,icc,3,297.544
16,gmres,icc,4,296.532
16,gmres,icc,5,290.307
16,gmres,gamg,1,792.111
16,gmres,gamg,2,784.456
16,gmres,gamg,3,782.869
16,gmres,gamg,4,780.204
16,gmres,gamg,5,800.53
17,cg,jacobi,1,330.469
17,cg,jacobi,2,337.139
17,cg,jacobi,3,341.227
17,cg,jacobi,4,341.203
17,cg,jacobi,5,344.206
17,cg,sor,1,169.611
17,cg,sor,2,169.305
17,cg,sor,3,168.753
17,cg,sor,4,170.575
17,cg,sor,5,171.838
17,cg,ilu,1,207.88
17,cg,ilu,2,213.447
17,cg,ilu,3,214.962
17,cg,ilu,4,231.571
17,cg,ilu,5,220.181
17,cg,icc,1,163.083
17,cg,icc,2,161.112
17,cg,icc,3,160.034
17,cg,icc,4,163.506
17,cg,icc,5,163.198
17,cg,gamg,1,654.233
17,cg,gamg,2,661.024
17,cg,gamg,3,658.956
17,cg,gamg,4,659.704
17,cg,gamg,5,653.255
17,bcgs,jacobi,1,321.467
17,bcgs,jacobi,2,321.468
17,bcgs,jacobi,3,323.032
17,bcgs,jacobi,4,321.581
17,bcgs,jacobi,5,326.239
17,bcgs,sor,1,221.64
17,bcgs,sor,2,226.692
17,bcgs,sor,3,225.313
17,bcgs,sor,4,226.012
17,bcgs,sor,5,221.407
17,bcgs,ilu,1,243.684
17,bcgs,ilu,2,244.512
17,bcgs,ilu,3,235.536
17,bcgs,ilu,4,228.781
17,bcgs,ilu,5,227.73
17,bcgs,icc,1,180.241
17,bcgs,icc,2,179.935
17,bcgs,icc,3,180.787
17,bcgs,icc,4,184.06
17,bcgs,icc,5,183.822
17,bcgs,gamg,1,669.404
17,bcgs,gamg,2,663.933
17,bcgs,gamg,3,662.406
17,bcgs,gamg,4,665.654
17,bcgs,gamg,5,658.205
17,gmres,jacobi,1,679.409
17,gmres,jacobi,2,676.108
17,gmres,jacobi,3,674.251
17,gmres,jacobi,4,673.5
17,gmres,jacobi,5,683.665
17,gmres,sor,1,334.119
17,gmres,sor,2,329.271
17,gmres,sor,3,335.913
17,gmres,sor,4,332.575
17,gmres,sor,5,330.019
17,gmres,ilu,1,374.502
17,gmres,ilu,2,377.812
17,gmres,ilu,3,372.461
17,gmres,ilu,4,382.429
17,gmres,ilu,5,383.911
17,gmres,icc,1,292.953
17,gmres,icc,2,302.53
17,gmres,icc,3,298.197
17,gmres,icc,4,294.302
17,gmres,icc,5,291.808
17,gmres,gamg,1,780.845
17,gmres,gamg,2,789.994
17,gmres,gamg,3,775.182
17,gmres,gamg,4,770.165
17,gmres,gamg,5,777.163
18,cg,jacobi,1,306.713
18,cg,jacobi,2,324.172
18,cg,jacobi,3,333.933
18,cg,jacobi,4,331.297
18,cg,jacobi,5,338.797
18,cg,sor,1,169.078
18,cg,sor,2,168.715
18,cg,sor,3,166.708
18,cg,sor,4,167.593
18,cg,sor,5,164.968
18,cg,ilu,1,177.067
18,cg,ilu,2,212.631
18,cg,ilu,3,204.919
18,cg,ilu,4,202.199
18,cg,ilu,5,202.667
18,cg,icc,1,161.517
18,cg,icc,2,165.762
18,cg,icc,3,164.498
18,cg,icc,4,160.288
18,cg,icc,5,159.745
18,cg,gamg,1,654.277
18,cg,gamg,2,655.46
18,cg,gamg,3,628.112
18,cg,gamg,4,631.154
18,cg,gamg,5,648.979
18,bcgs,jacobi,1,290.943
18,bcgs,jacobi,2,290.991
18,bcgs,jacobi,3,291.323
18,bcgs,jacobi,4,285.676
18,bcgs,jacobi,5,288.741
18,bcgs,sor,1,211.882
18,bcgs,sor,2,211.891
18,bcgs,sor,3,208.795
18,bcgs,sor,4,211.463
18,bcgs,sor,5,212.59
18,bcgs,ilu,1,246.857
18,bcgs,ilu,2,237.866
18,bcgs,ilu,3,215.545
18,bcgs,ilu,4,225.237
18,bcgs,ilu,5,229.55
18,bcgs,icc,1,162.262
18,bcgs,icc,2,162.729
18,bcgs,icc,3,162.163
18,bcgs,icc,4,163.05
18,bcgs,icc,5,165.231
18,bcgs,gamg,1,686.409
18,bcgs,gamg,2,685.009
18,bcgs,gamg,3,687.687
18,bcgs,gamg,4,698.245
18,bcgs,gamg,5,692.976
18,gmres,jacobi,1,674.404
18,gmres,jacobi,2,678.335
18,gmres,jacobi,3,673.707
18,gmres,jacobi,4,671.682
18,gmres,jacobi,5,667.574
18,gmres,sor,1,331.933
18,gmres,sor,2,327.784
18,gmres,sor,3,331.146
18,gmres,sor,4,329.296
18,gmres,sor,5,330.236
18,gmres,ilu,1,384.271
18,gmres,ilu,2,382.335
18,gmres,ilu,3,379.764
18,gmres,ilu,4,384.814
18,gmres,ilu,5,374.027
18,gmres,icc,1,296.349
18,gmres,icc,2,292.211
18,gmres,icc,3,300.024
18,gmres,icc,4,303.627
18,gmres,icc,5,288.277
18,gmres,gamg,1,760.045
18,gmres,gamg,2,756.237
18,gmres,gamg,3,762.683
18,gmres,gamg,4,780.535
18,gmres,gamg,5,788.759
19,cg,jacobi,1,318.856
19,cg,jacobi,2,336.949
19,cg,jacobi,3,338.951
19,cg,jacobi,4,341.03
19,cg,jacobi,5,342.69
19,cg,sor,1,171.602
19,cg,sor,2,176.792
19,cg,sor,3,176.924
19,cg,sor,4,171.375
19,cg,sor,5,171.841
19,cg,ilu,1,222.379
19,cg,ilu,2,209.823
19,cg,ilu,3,211.323
19,cg,ilu,4,210.872
19,cg,ilu,5,226.691
19,cg,icc,1,161.421
19,cg,icc,2,162.259
19,cg,icc,3,160.806
19,cg,icc,4,159.663
19,cg,icc,5,160.5
19,cg,gamg,1,656.921
19,cg,gamg,2,660.166
19,cg,gamg,3,658.655
19,cg,gamg,4,663.724
19,cg,gamg,5,657.114
19,bcgs,jacobi,1,300.093
19,bcgs,jacobi,2,297.914
19,bcgs,jacobi,3,307.762
19,bcgs,jacobi,4,301.996
19,bcgs,jacobi,5,300.261
19,bcgs,sor,1,197.821
19,bcgs,sor,2,203.582
19,bcgs,sor,3,202.459
19,bcgs,sor,4,197.896
19,bcgs,sor,5,197.516
19,bcgs,ilu,1,235.97
19,bcgs,ilu,2,223.75
19,bcgs,ilu,3,224.355
19,bcgs,ilu,4,248.927
19,bcgs,ilu,5,229.998
19,bcgs,icc,1,162.472
19,bcgs,icc,2,159.199
19,bcgs,icc,3,162.337
19,bcgs,icc,4,167.929
19,bcgs,icc,5,165.702
19,bcgs,gamg,1,697.421
19,bcgs,gamg,2,703.963
19,bcgs,gamg,3,695.175
19,bcgs,gamg,4,702.009
19,bcgs,gamg,5,703.16
19,gmres,jacobi,1,674.985
19,gmres,jacobi,2,669.127
19,gmres,jacobi,3,668.661
19,gmres,jacobi,4,667.862
19,gmres,jacobi,5,674.144
19,gmres,sor,1,333.377
19,gmres,sor,2,335.167
19,gmres,sor,3,331.627
19,gmres,sor,4,335.774
19,gmres,sor,5,334.36
19,gmres,ilu,1,378.179
19,gmres,ilu,2,389.477
19,gmres,ilu,3,395.428
19,gmres,ilu,4,377.501
19,gmres,ilu,5,378.125
19,gmres,icc,1,295.601
19,gmres,icc,2,298.835
19,gmres,icc,3,298.175
19,gmres,icc,4,295.544
19,gmres,icc,5,292.185
19,gmres,gamg,1,779.253
19,gmres,gamg,2,784.552
19,gmres,gamg,3,782.888
19,gmres,gamg,4,779.779
19,gmres,gamg,5,783.583
20,cg,jacobi,1,262.105
20,cg,jacobi,2,266.433
20,cg,jacobi,3,287.078
20,cg,jacobi,4,290.754
20,cg,jacobi,5,295.016
20,cg,sor,1,161.567
20,cg,sor,2,161.732
20,cg,sor,3,163.789
20,cg,sor,4,163.848
20,cg,sor,5,163.415
20,cg,ilu,1,196.544
20,cg,ilu,2,191.343
20,cg,ilu,3,220.843
20,cg,ilu,4,203.502
20,cg,ilu,5,203.032
20,cg,icc,1,157.954
20,cg,icc,2,161.21
20,cg,icc,3,163.676
20,cg,icc,4,162.335
20,cg,icc,5,162.551
20,cg,gamg,1,663.584
20,cg,gamg,2,666.318
20,cg,gamg,3,663.899
20,cg,gamg,4,666.14
20,cg,gamg,5,664.114
20,bcgs,jacobi,1,308.689
20,bcgs,jacobi,2,309.571
20,bcgs,jacobi,3,311.236
20,bcgs,jacobi,4,310.007
20,bcgs,jacobi,5,306.58
20,bcgs,sor,1,226.34
20,bcgs,sor,2,230.936
20,bcgs,sor,3,225.969
20,bcgs,sor,4,221.365
20,bcgs,sor,5,230.741
20,bcgs,ilu,1,257.676
20,bcgs,ilu,2,231.281
20,bcgs,ilu,3,233.236
20,bcgs,ilu,4,233.261
20,bcgs,ilu,5,239.976
20,bcgs,icc,1,177.405
20,bcgs,icc,2,176.567
20,bcgs,icc,3,174.656
20,bcgs,icc,4,175.87
20,bcgs,icc,5,176.552
20,bcgs,gamg,1,665.546
20,bcgs,gamg,2,686.765
20,bcgs,gamg,3,670.882
20,bcgs,gamg,4,674.13
20,bcgs,gamg,5,665.971
20,gmres,jacobi,1,680.067
20,gmres,jacobi,2,681.518
20,gmres,jacobi,3,670.413
20,gmres,jacobi,4,679
20,gmres,jacobi,5,678.149
20,gmres,sor,1,338.934
20,gmres,sor,2,332.824
20,gmres,sor,3,335.81
20,gmres,sor,4,337.102
20,gmres,sor,5,331.166
20,gmres,ilu,1,387.888
20,gmres,ilu,2,381.725
20,gmres,ilu,3,385.027
20,gmres,ilu,4,382.605
20,gmres,ilu,5,382.056
20,gmres,icc,1,295.093
20,gmres,icc,2,302.792
20,gmres,icc,3,303.868
20,gmres,icc,4,301.416
20,gmres,icc,5,299.837
20,gmres,gamg,1,785.555
20,gmres,gamg,2,789.93
20,gmres,gamg,3,785.7
20,gmres,gamg,4,778.946
20,gmres,gamg,5,790.574
21,cg,jacobi,1,237.869
21,cg,jacobi,2,248.531
21,cg,jacobi,3,279.164
21,cg,jacobi,4,301.156
21,cg,jacobi,5,297.856
21,cg,sor,1,158.454
21,cg,sor,2,165.975
21,cg,sor,3,164.501
21,cg,sor,4,165.593
21,cg,sor,5,165.947
21,cg,ilu,1,208.443
21,cg,ilu,2,189.835
21,cg,ilu,3,207.803
21,cg,ilu,4,216.887
21,cg,ilu,5,219.728
21,cg,icc,1,160.583
21,cg,icc,2,158.492
21,cg,icc,3,159.249
21,cg,icc,4,162.635
21,cg,icc,5,162.74
21,cg,gamg,1,651.904
21,cg,gamg,2,659.553
21,cg,gamg,3,654.1
21,cg,gamg,4,656.087
21,cg,gamg,5,659.154
21,bcgs,jacobi,1,288.41
21,bcgs,jacobi,2,291.028
21,bcgs,jacobi,3,288.989
21,bcgs,jacobi,4,291.828
21,bcgs,jacobi,5,286.834
21,bcgs,sor,1,212.354
21,bcgs,sor,2,217.386
21,bcgs,sor,3,215.535
21,bcgs,sor,4,207.949
21,bcgs,sor,5,212.05
21,bcgs,ilu,1,262.803
21,bcgs,ilu,2,237.188
21,bcgs,ilu,3,233.694
21,bcgs,ilu,4,241.219
21,bcgs,ilu,5,243.049
21,bcgs,icc,1,160.19
21,bcgs,icc,2,163.303
21,bcgs,icc,3,162.249
21,bcgs,icc,4,159.91
21,bcgs,icc,5,162.781
21,bcgs,gamg,1,690.087
21,bcgs,gamg,2,695.533
21,bcgs,gamg,3,681.923
21,bcgs,gamg,4,686.93
21,bcgs,gamg,5,690.346
21,gmres,jacobi,1,691.474
21,gmres,jacobi,2,687.492
21,gmres,jacobi,3,691.62
21,gmres,jacobi,4,690.302
21,gmres,jacobi,5,688.624
21,gmres,sor,1,341.771
21,gmres,sor,2,340.372
21,gmres,sor,3,340.796
21,gmres,sor,4,343.628
21,gmres,sor,5,337.435
21,gmres,ilu,1,398.044
21,gmres,ilu,2,387.765
21,gmres,ilu,3,392.613
21,gmres,ilu,4,398.619
21,gmres,ilu,5,388.115
21,gmres,icc,1,303.78
21,gmres,icc,2,305.949
21,gmres,icc,3,300.433
21,gmres,icc,4,305.256
21,gmres,icc,5,304.55
21,gmres,gamg,1,805.703
21,gmres,gamg,2,802.871
21,gmres,gamg,3,797.636
21,gmres,gamg,4,811.023
21,gmres,gamg,5,808.915
22,cg,jacobi,1,288.109
22,cg,jacobi,2,295.836
22,cg,jacobi,3,313.728
22,cg,jacobi,4,312.885
22,cg,jacobi,5,315.738
22,cg,sor,1,165.115
22,cg,sor,2,166.15
22,cg,sor,3,166.321
22,cg,sor,4,169.415
22,cg,sor,5,166.821
22,cg,ilu,1,210.968
22,cg,ilu,2,222.364
22,cg,ilu,3,213.924
22,cg,ilu,4,214.627
22,cg,ilu,5,216.075
22,cg,icc,1,163.617
22,cg,icc,2,161.554
22,cg,icc,3,163.399
22,cg,icc,4,164.157
22,cg,icc,5,164.609
22,cg,gamg,1,678.803
22,cg,gamg,2,670.724
22,cg,gamg,3,685.335
22,cg,gamg,4,672.527
22,cg,gamg,5,680.456
22,bcgs,jacobi,1,267.031
22,bcgs,jacobi,2,267.279
22,bcgs,jacobi,3,269.517
22,bcgs,jacobi,4,264.216
22,bcgs,jacobi,5,261.971
22,bcgs,sor,1,231.997
22,bcgs,sor,2,229.127
22,bcgs,sor,3,229.419
22,bcgs,sor,4,230.28
22,bcgs,sor,5,231.421
22,bcgs,ilu,1,253.657
22,bcgs,ilu,2,216.373
22,bcgs,ilu,3,218.531
22,bcgs,ilu,4,244.155
22,bcgs,ilu,5,250.718
22,bcgs,icc,1,176.004
22,bcgs,icc,2,174.286
22,bcgs,icc,3,173.215
22,bcgs,icc,4,178.394
22,bcgs,icc,5,176.843
22,bcgs,gamg,1,759.241
22,bcgs,gamg,2,762.354
22,bcgs,gamg,3,765.059
22,bcgs,gamg,4,759.755
22,bcgs,gamg,5,760.753
22,gmres,jacobi,1,689.649
22,gmres,jacobi,2,685.977
22,gmres,jacobi,3,690.107
22,gmres,jacobi,4,692.609
22,gmres,jacobi,5,692.883
22,gmres,sor,1,342.327
22,gmres,sor,2,342.051
22,gmres,sor,3,343.967
22,gmres,sor,4,347.124
22,gmres,sor,5,341.336
22,gmres,ilu,1,375.835
22,gmres,ilu,2,389.492
22,gmres,ilu,3,393.765
22,gmres,ilu,4,391.228
22,gmres,ilu,5,397.572
22,gmres,icc,1,309.365
22,gmres,icc,2,303.242
22,gmres,icc,3,309.501
22,gmres,icc,4,306.217
22,gmres,icc,5,302.45
22,gmres,gamg,1,811.528
22,gmres,gamg,2,815.564
22,gmres,gamg,3,804.765
22,gmres,gamg,4,816.606
22,gmres,gamg,5,813.582
23,cg,jacobi,1,290.854
23,cg,jacobi,2,303.205
23,cg,jacobi,3,305.681
23,cg,jacobi,4,315.215
23,cg,jacobi,5,318.548
23,cg,sor,1,163.918
23,cg,sor,2,161.902
23,cg,sor,3,164.66
23,cg,sor,4,164.916
23,cg,sor,5,164.181
23,cg,ilu,1,220.335
23,cg,ilu,2,214.857
23,cg,ilu,3,212.57
23,cg,ilu,4,198.45
23,cg,ilu,5,193.957
23,cg,icc,1,158.947
23,cg,icc,2,162.437
23,cg,icc,3,165.26
23,cg,icc,4,163.909
23,cg,icc,5,161.925
23,cg,gamg,1,675.573
23,cg,gamg,2,677.537
23,cg,gamg,3,681.968
23,cg,gamg,4,678.183
23,cg,gamg,5,676.453
23,bcgs,jacobi,1,298.342
23,bcgs,jacobi,2,303.897
23,bcgs,jacobi,3,300.507
23,bcgs,jacobi,4,297.743
23,bcgs,jacobi,5,299.735
23,bcgs,sor,1,214.647
23,bcgs,sor,2,216.209
23,bcgs,sor,3,212.309
23,bcgs,sor,4,213.667
23,bcgs,sor,5,213.368
